Ben Nelson	321	331	Republican	347	357	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Lindsey Graham	218	232	Republican	169	179	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Lindsey Graham	218	232	Republican	276	286	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
John Thune	180	190	Republican	207	217	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Blanche Lincoln	124	139	Democratic	103	113	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	27	The group includes mostly moderates and senators from oil- and ethanol-producing states: Arkansas' two Democratic senators, Blanche Lincoln and Mark Pryor; South Dakota Republican John Thune; South Carolina Republican Lindsey Graham; Louisiana Democrat Mary Landrieu; Georgia Republican Johnny Isakson; Nebraska Democrat Ben Nelson; and Tennessee Republican Bob Corker.	n
Minority Leader Mitch McConnell	40	71	D-Nev.	28	34	NYT__ENG__20080802.0013.LDC2009T13	/people/person/nationality	41	Majority Leader Harry Reid, D-Nev., and Minority Leader Mitch McConnell, R-Ky., have called for an energy summit the first week Congress is back.	n
Summer Olympics	56	71	Beijing	75	82	NYT__ENG__20080802.0083.LDC2009T13	/people/person/nationality	4	The IOC was well aware of the risks when it awarded the Summer Olympics to Beijing in 2001.	n
South Korea	163	174	democracy	219	228	NYT__ENG__20080802.0083.LDC2009T13	/people/person/religion	5	But committee members believed in the inherent power of the games -- that they could foster change by focusing world attention on China, just as the 1988 games in South Korea helped advance that country's transition to democracy.	n
Korea	169	174	democracy	219	228	NYT__ENG__20080802.0083.LDC2009T13	/people/person/religion	5	But committee members believed in the inherent power of the games -- that they could foster change by focusing world attention on China, just as the 1988 games in South Korea helped advance that country's transition to democracy.	n
Michels	15	22	Manhattan	35	44	NYT__ENG__20080802.0022.LDC2009T13	/people/person/place_of_birth	15	Stanley Ernest Michels was born in Manhattan on Jan. 28, 1933, the son of Lewis and Anne Strasberg Michels.	y
Mike Liut	0	9	NHL	60	63	NYT__ENG__20080802.0015.LDC2009T13	/people/person/religion	53	Mike Liut, Octagon's chief integration officer and a former NHL goalie himself, said it can.	n
ESPN.com	25	33	Rob Neyer	0	9	NYT__ENG__20080802.0113.LDC2009T13	/organization/organization/founders	8	Rob Neyer, columnist for ESPN.com and Royals fan	n
left-handed	59	70	singled	3	10	NYT__ENG__20080802.0113.LDC2009T13	/people/deceased_person/cause_of_death	50	He singled in that at-bat on his way to becoming the first left-handed batter ever to have four hits against Johnson.	n
NAFTA	313	318	Clinton	276	283	NYT__ENG__20080802.0084.LDC2009T13	/organization/organization/founders	10	Only eight years after Bill Clinton left the White House talking about how free trade played to America's every strength -- particularly its knack for innovation -- Sen. Barack Obama has been trying to win back the White House for the Democrats by talking about renegotiating Clinton's trade deals, starting with NAFTA.	n
Joe Ely	84	91	Texas	52	57	NYT__ENG__20080802.0129.LDC2009T13	/people/person/nationality	16	Lovett was first inspired to become a songwriter by Texas minstrels like Guy Clark, Joe Ely and Townes Van Zandt -- his 1998 two-disc album "Step Inside This House" is a tribute to such underexposed regional songwriters.	n
Texas	52	57	Joe Ely	84	91	NYT__ENG__20080802.0129.LDC2009T13	/organization/organization/founders	16	Lovett was first inspired to become a songwriter by Texas minstrels like Guy Clark, Joe Ely and Townes Van Zandt -- his 1998 two-disc album "Step Inside This House" is a tribute to such underexposed regional songwriters.	n
Texas	52	57	Townes Van Zandt	96	112	NYT__ENG__20080802.0129.LDC2009T13	/organization/organization/founders	16	Lovett was first inspired to become a songwriter by Texas minstrels like Guy Clark, Joe Ely and Townes Van Zandt -- his 1998 two-disc album "Step Inside This House" is a tribute to such underexposed regional songwriters.	n
Guy Clark	73	82	Texas	52	57	NYT__ENG__20080802.0129.LDC2009T13	/people/person/nationality	16	Lovett was first inspired to become a songwriter by Texas minstrels like Guy Clark, Joe Ely and Townes Van Zandt -- his 1998 two-disc album "Step Inside This House" is a tribute to such underexposed regional songwriters.	n
Townes Van Zandt	96	112	Texas	52	57	NYT__ENG__20080802.0129.LDC2009T13	/people/person/nationality	16	Lovett was first inspired to become a songwriter by Texas minstrels like Guy Clark, Joe Ely and Townes Van Zandt -- his 1998 two-disc album "Step Inside This House" is a tribute to such underexposed regional songwriters.	n
Jim Rice	66	74	British Columbia	24	40	NYT__ENG__20080802.0020.LDC2009T13	/people/person/nationality	14	Bay, who is from Trail, British Columbia, grew up with posters of Jim Rice and Carl Yastrzemski in his home, courtesy of his father, Dave, a die-hard Red Sox fan.	n
Jason Varitek	73	86	Boston	118	124	NYT__ENG__20080802.0020.LDC2009T13	/people/person/nationality	20	"Things escalated to degrees where something had to be done either way," Jason Varitek, the Red Sox captain, told The Boston Herald.	n
Robert Duvall	95	108	Montana	158	165	NYT__ENG__20080802.0137.LDC2009T13	/people/person/nationality	30	Based on Larry McMurtry's Pulitzer Prize-winning Western novel, it starred Tommy Lee Jones and Robert Duvall as two former Texas Rangers on a cattle drive to Montana near the end of the 19th century.	n
Christopher Foyle	69	86	World War II	24	36	NYT__ENG__20080802.0137.LDC2009T13	/people/person/ethnicity	35	Against the backdrop of World War II, Detective Chief Superintendent Christopher Foyle (Michael Kitchen) solves murder cases while the country is embroiled in surviving during the war.	n
U.S. Senior Open	122	138	golf	75	79	NYT__ENG__20080802.0118.LDC2009T13	/people/person/religion	1	Colorado Springs -- Here is how focused and precise Eduardo Romero has his golf game entering Sunday's final round of the U.S. Senior Open:	n
Eduardo Romero	52	66	Colorado	0	8	NYT__ENG__20080802.0118.LDC2009T13	/people/person/nationality	1	Colorado Springs -- Here is how focused and precise Eduardo Romero has his golf game entering Sunday's final round of the U.S. Senior Open:	n
1988 in Seoul	118	131	South Korea	133	144	NYT__ENG__20080802.0097.LDC2009T13	/people/person/nationality	23	Perhaps the most heart-wrenching scene is a close-up of Tonie Campbell, a bronze medalist in the 110-meter hurdles in 1988 in Seoul, South Korea.	n
Hendrick Motorsports	64	84	NASCAR Sprint Cup Series	122	146	NYT__ENG__20080802.0098.LDC2009T13	/people/person/religion	6	Despite having only one victory in his first season driving for Hendrick Motorsports, Earnhardt is in second place in the NASCAR Sprint Cup Series standings entering the Pennsylvania 500 on Sunday at Pocono Raceway.	n
Hendrick Motorsports	64	84	NASCAR	122	128	NYT__ENG__20080802.0098.LDC2009T13	/people/person/religion	6	Despite having only one victory in his first season driving for Hendrick Motorsports, Earnhardt is in second place in the NASCAR Sprint Cup Series standings entering the Pennsylvania 500 on Sunday at Pocono Raceway.	n
Motorsports	73	84	NASCAR Sprint Cup Series	122	146	NYT__ENG__20080802.0098.LDC2009T13	/people/person/religion	6	Despite having only one victory in his first season driving for Hendrick Motorsports, Earnhardt is in second place in the NASCAR Sprint Cup Series standings entering the Pennsylvania 500 on Sunday at Pocono Raceway.	n
Motorsports	73	84	NASCAR	122	128	NYT__ENG__20080802.0098.LDC2009T13	/people/person/religion	6	Despite having only one victory in his first season driving for Hendrick Motorsports, Earnhardt is in second place in the NASCAR Sprint Cup Series standings entering the Pennsylvania 500 on Sunday at Pocono Raceway.	n
Kasey Kahne	0	11	Pocono 500	25	35	NYT__ENG__20080802.0098.LDC2009T13	/people/person/nationality	45	Kasey Kahne, who won the Pocono 500 on June 29, said of the tires that would be used Sunday, "It's a good, strong, durable, racy tire."	n
Jacques Rogge	143	156	Bay Area	104	112	NYT__ENG__20080802.0089.LDC2009T13	/people/person/nationality	16	"We're waiting to finalize this issue because we are still expecting potential news to come out" in the Bay Area Laboratory Co-operative case, Jacques Rogge, president of the IOC, said in a news conference at the conclusion of Saturday's executive board meetings.	n
Jacques Rogge	143	156	Bay Area Laboratory Co-operative	104	136	NYT__ENG__20080802.0089.LDC2009T13	/people/person/nationality	16	"We're waiting to finalize this issue because we are still expecting potential news to come out" in the Bay Area Laboratory Co-operative case, Jacques Rogge, president of the IOC, said in a news conference at the conclusion of Saturday's executive board meetings.	n
Katerina Thanou	51	66	Beijing	103	110	NYT__ENG__20080802.0089.LDC2009T13	/people/person/place_of_birth	34	A decision on whether the disgraced Greek sprinter Katerina Thanou would be eligible to compete in the Beijing Olympics will come Thursday, when the IOC's disciplinary committee is to meet.	n
Katerina Thanou	51	66	Beijing Olympics	103	119	NYT__ENG__20080802.0089.LDC2009T13	/people/person/nationality	34	A decision on whether the disgraced Greek sprinter Katerina Thanou would be eligible to compete in the Beijing Olympics will come Thursday, when the IOC's disciplinary committee is to meet.	n
Beijing Olympics	103	119	IOC	149	152	NYT__ENG__20080802.0089.LDC2009T13	/people/person/religion	34	A decision on whether the disgraced Greek sprinter Katerina Thanou would be eligible to compete in the Beijing Olympics will come Thursday, when the IOC's disciplinary committee is to meet.	n
Texas	16	21	Joe Gibbs	122	131	NYT__ENG__20080802.0016.LDC2009T13	/organization/organization/founders	11	A standout from Texas A&amp;I University (now Texas A&amp;M-Kingsville), he made an immediate impact for third-year coach Joe Gibbs, returning a punt 61 yards for a touchdown in a preseason game, starting all 16 regular-season games and finishing runnerup to the Colts' Vernon Maxwell, an Arizona State linebacker drafted 29th, for defensive rookie of the year.	n
Joe Gibbs	122	131	drafted	314	321	NYT__ENG__20080802.0016.LDC2009T13	/people/deceased_person/cause_of_death	11	A standout from Texas A&amp;I University (now Texas A&amp;M-Kingsville), he made an immediate impact for third-year coach Joe Gibbs, returning a punt 61 yards for a touchdown in a preseason game, starting all 16 regular-season games and finishing runnerup to the Colts' Vernon Maxwell, an Arizona State linebacker drafted 29th, for defensive rookie of the year.	n
varsity	85	92	Tenth grade	1	12	NYT__ENG__20080802.0016.LDC2009T13	/people/person/religion	19	"Tenth grade, I ran track, and 11th grade I walked out there to be put on the junior varsity (football team)," said Green, 48.	n
junior	78	84	Tenth grade	1	12	NYT__ENG__20080802.0016.LDC2009T13	/people/person/religion	19	"Tenth grade, I ran track, and 11th grade I walked out there to be put on the junior varsity (football team)," said Green, 48.	n
junior varsity	78	92	Tenth grade	1	12	NYT__ENG__20080802.0016.LDC2009T13	/people/person/religion	19	"Tenth grade, I ran track, and 11th grade I walked out there to be put on the junior varsity (football team)," said Green, 48.	n
Yankees	78	85	Jason Bay	138	147	NYT__ENG__20080802.0018.LDC2009T13	/organization/organization/founders	9	The Rays took notice of moves made by other playoff contenders, including the Yankees getting C Ivan Rodriguez and the Red Sox getting OF Jason Bay, who was targeted by the Rays.	n
Red Sox	119	126	Jason Bay	138	147	NYT__ENG__20080802.0018.LDC2009T13	/organization/organization/founders	9	The Rays took notice of moves made by other playoff contenders, including the Yankees getting C Ivan Rodriguez and the Red Sox getting OF Jason Bay, who was targeted by the Rays.	n
Jason Bay	138	147	Ivan Rodriguez	96	110	NYT__ENG__20080802.0018.LDC2009T13	/people/person/children	9	The Rays took notice of moves made by other playoff contenders, including the Yankees getting C Ivan Rodriguez and the Red Sox getting OF Jason Bay, who was targeted by the Rays.	n
Harvard	85	92	Barack Obama	105	117	NYT__ENG__20080802.0052.LDC2009T13	/organization/organization/founders	1	In 1990, as his fellow students rallied to protest the dearth of black professors at Harvard Law School, Barack Obama wrote a vigorous defense of affirmative action.	n
Law	93	96	Barack Obama	105	117	NYT__ENG__20080802.0052.LDC2009T13	/organization/organization/founders	1	In 1990, as his fellow students rallied to protest the dearth of black professors at Harvard Law School, Barack Obama wrote a vigorous defense of affirmative action.	n
Harvard	101	108	Obama	56	61	NYT__ENG__20080802.0052.LDC2009T13	/organization/organization/founders	2	The campus was in an uproar over questions of race, and Obama, then the first black president of The Harvard Law Review, decided to take a stand.	n
Harvard Law Review	101	119	Obama	56	61	NYT__ENG__20080802.0052.LDC2009T13	/organization/organization/founders	2	The campus was in an uproar over questions of race, and Obama, then the first black president of The Harvard Law Review, decided to take a stand.	n
Harvard Law	101	112	Obama	56	61	NYT__ENG__20080802.0052.LDC2009T13	/organization/organization/founders	2	The campus was in an uproar over questions of race, and Obama, then the first black president of The Harvard Law Review, decided to take a stand.	n
John Payton	65	76	NAACP	99	104	NYT__ENG__20080802.0052.LDC2009T13	/people/person/nationality	13	"We have to have these conversations about race and class," said John Payton, the president of the NAACP Legal Defense and Educational Fund.	n
law review	336	346	White House	277	288	NYT__ENG__20080802.0052.LDC2009T13	/people/person/nationality	51	"He was clearly unambiguously in favor of affirmative action as a policy matter, but he recognized some of the ambiguities and the nuances in the argument that the most passionate affirmative action supporters often did not," said Bradford A. Berenson, who served as associate White House counsel under President Bush and worked on the law review with Obama.	n
fiscal year	7	18	inflation	43	52	NYT__ENG__20080802.0072.LDC2009T13	/people/person/nationality	37	"Since fiscal year 2002, when adjusted for inflation, CDC's prevention budget has actually shrunk by 19 percent.	n
Ludacris	56	64	rappers	77	84	NYT__ENG__20080802.0054.LDC2009T13	/people/deceased_person/place_of_death	8	Before the Obama campaign even had a chance to denounce Ludacris, one of the rappers on the senator's iPod, Hillary Inc. started to mobilize.	n
The New York Times	122	140	Obama	190	195	NYT__ENG__20080802.0054.LDC2009T13	/people/person/children	25	In this political version of "Pride and Prejudice," the prejudice is racial, with only 31 percent of white voters telling The New York Times in a survey that they had a favorable opinion of Obama, compared with 83 percent of blacks.	n
Chivas Guadalajara	16	34	Mexico	38	44	NYT__ENG__20080802.0096.LDC2009T13	/people/person/nationality	11	(The club plays Chivas Guadalajara of Mexico in Chicago on Sunday.)	n
Guadalajara	23	34	Mexico	38	44	NYT__ENG__20080802.0096.LDC2009T13	/people/person/nationality	11	(The club plays Chivas Guadalajara of Mexico in Chicago on Sunday.)	n
Malaria	29	36	Barcelona	82	91	NYT__ENG__20080802.0096.LDC2009T13	/people/person/nationality	12	Barcelona's partnership with Malaria No More is the latest humanitarian effort by Barcelona, which from 2006 to 2011 will forgo a potential $20 million from jersey sponsorship by putting UNICEF on the front of its shirts.	n
Lionel Messi	51	63	Argentine	33	42	NYT__ENG__20080802.0096.LDC2009T13	/people/person/nationality	22	But Pearl's favorite player, the Argentine striker Lionel Messi, is in China for the Olympics.	y
Quinnipiac University poll	15	41	McCain	75	81	NYT__ENG__20080802.0128.LDC2009T13	/people/person/children	5	Yet the latest Quinnipiac University poll showed Obama virtually tied with McCain  46 percent to 44 percent  and independent Florida voters swinging from a 10-point lead for Obama in June to a 4-point lead to McCain.	n
Obama	57	62	Tampa Bay	17	26	NYT__ENG__20080802.0128.LDC2009T13	/people/person/nationality	7	In all-important Tampa Bay, it was McCain 47 percent and Obama 43 percent.	n
Christine Albanel	116	133	French culture	91	105	NYT__ENG__20080802.0120.LDC2009T13	/people/person/nationality	4	"We have lost a legendary figure in the world of art, collecting and publishing," said the French culture minister, Christine Albanel.	n
Mortimer Schiff	68	83	United States	20	33	NYT__ENG__20080802.0120.LDC2009T13	/people/person/nationality	24	A quick trip to the United States in 1938 netted the collections of Mortimer Schiff and Cortland F. Bishop.	n
Matisse	86	93	Balthus	74	81	NYT__ENG__20080802.0120.LDC2009T13	/people/person/children	44	On the walls of his house in Paris visitors could admire works by Seurat, Balthus and Matisse.	n
William Wyler	29	42	Manhattan	83	92	NYT__ENG__20080802.0120.LDC2009T13	/people/person/nationality	54	"He cut his own swath," said William Wyler, a partner in Ursus Books and Prints in Manhattan.	n
DreamWorks	209	219	Spielberg	197	206	NYT__ENG__20080802.0080.LDC2009T13	/organization/organization/founders	12	A New York Times News Service column about Hollywood's financial relationship with Steven Spielberg, misidentified the business headed by Ron Meyer, who said it would jump at a chance to work with Spielberg's DreamWorks, given "the opportunity and the right deal."	n
Woolf	97	102	Virginia Woolf	134	148	NYT__ENG__20080802.0080.LDC2009T13	/people/person/nationality	25	Although it has been attributed through the years to T.S. Eliot -- as the article did -- Leonard Woolf, the author and the husband of Virginia Woolf, in his autobiography, "Downhill All the Way," cites Montaigne, the 16th-century essayist, as having written, "It is not the arrival, but the journey which matters."	n
Maddon	81	87	Tampa Bay	0	9	NYT__ENG__20080802.0017.LDC2009T13	/people/person/nationality	36	Tampa Bay continued to struggle with runners in scoring position (1-for-10), but Maddon praised his hitters for having better at- bats.	n
Mahmoud Abbas	32	45	West Bank	78	87	NYT__ENG__20080802.0106.LDC2009T13	/people/person/nationality	8	The clan, allied with President Mahmoud Abbas' Fatah faction, is based in the West Bank.	n
West Bank	78	87	Fatah	47	52	NYT__ENG__20080802.0106.LDC2009T13	/people/person/religion	8	The clan, allied with President Mahmoud Abbas' Fatah faction, is based in the West Bank.	n
Islamic	198	205	bombing	228	235	NYT__ENG__19960303.0225.LDC2007T07	/organization/organization/founders	2	In a sign of discord among the armed factions affiliated with Hamas, the militants who took responsiblity for Sunday's suicide attack in Jerusalem broke a temporary halt in violence declared by the Islamic group after a similar bombing last week.	n
Yasser Arafat	272	285	Palestinian Authority	223	244	NYT__ENG__19960303.0225.LDC2007T07	/people/person/nationality	6	Ignoring that offer, The Cells of the Martyr blew up a bus on Sunday and set its own terms for a cease-fire, declaring that it would halt attacks for three months to enable Hamas and Israel to reach a truce mediated by the Palestinian Authority, the governing body led by Yasser Arafat.	n
Yasser Arafat	272	285	Palestinian	223	234	NYT__ENG__19960303.0225.LDC2007T07	/people/deceased_person/place_of_death	6	Ignoring that offer, The Cells of the Martyr blew up a bus on Sunday and set its own terms for a cease-fire, declaring that it would halt attacks for three months to enable Hamas and Israel to reach a truce mediated by the Palestinian Authority, the governing body led by Yasser Arafat.	n
Menactra	0	8	Sanofi Pasteur	24	38	NYT__ENG__20051003.0217.LDC2007T07	/organization/organization/founders	7	Menactra is marketed by Sanofi Pasteur and was licensed by the FDA in January.	n
Nicolas Sarkozy	177	192	France	196	202	NYT__ENG__20080130.0244.LDC2009T13	/people/person/nationality	10	The letter, prompted by Musharraf's recent visit to European capitals, was addressed to the president of the European Parliament, Secretary of State Condoleezza Rice, President Nicolas Sarkozy of France, Prime Minister Gordon Brown of Britain and the head of the World Economic Forum.	y
Gordon Brown	219	231	Britain	235	242	NYT__ENG__20080130.0244.LDC2009T13	/people/person/nationality	10	The letter, prompted by Musharraf's recent visit to European capitals, was addressed to the president of the European Parliament, Secretary of State Condoleezza Rice, President Nicolas Sarkozy of France, Prime Minister Gordon Brown of Britain and the head of the World Economic Forum.	y
Tom McNally	11	22	ATLANTA	0	7	NYT__ENG__20080130.0119.LDC2009T13	/people/deceased_person/place_of_death	2	ATLANTA -- Tom McNally, vice president and general manager of the environmentally conscious ChemFree Corp. in Norcross, Ga., fits the stereotype of a seasoned chemist.	n
Melissa Page-Hale	0	17	ChemFree	69	77	NYT__ENG__20080130.0119.LDC2009T13	/people/person/place_of_birth	29	Melissa Page-Hale, ChemFree's marketing spokesperson, has worked for ChemFree since the company was founded and remembers the daily grind of convincing clients the machine was a worthy investment.	n
Craig Lee	1	10	Daly City	101	110	NYT__ENG__20080130.0106.LDC2009T13	/people/person/place_of_birth	3	(Craig Lee / The Chronicle) [3] Jae Soon Park (left) and Jeong La Choi make kimchi in a back room at Daly City's Kukje Super Market.	n
Sharon	58	64	Korean American	14	29	NYT__ENG__20080130.0106.LDC2009T13	/people/person/nationality	46	Today's young Korean American women, like Choe's daughter Sharon, a San Franciscan who works in merchandising, tend to buy their kimchi, but they are never without it.	n
San Francisco	20	33	Sharon Choe	73	84	NYT__ENG__20080130.0106.LDC2009T13	/organization/organization/founders	52	At My Tofu House in San Francisco or Sahn Maru in Oakland, a favorite of Sharon Choe's, diners order sizzling cast-iron pots of soft tofu soup liberally spiked with kimchi.	n
Jendayi Frazer	0	14	African	53	60	NYT__ENG__20080130.0154.LDC2009T13	/people/person/place_of_birth	3	Jendayi Frazer, the assistant secretary of state for African affairs, who visited some of the conflict-torn areas this month, said she had met with victims of the violence who described being ordered off their land.	n
Raila Odinga	84	96	Kenya	53	58	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	y
Eliyahu Winograd	30	46	Israel	129	135	NYT__ENG__20080130.0095.LDC2009T13	/people/person/nationality	4	"Retired Supreme Court Justice Eliyahu Winograd said that Olmert had acted out of what the prime minister ""sincerely thought"" was Israel's interest when he ordered a ground offensive in the waning days of the war that cost the lives of 33 Israeli soldiers."	n
John McCain	5	16	Florida	64	71	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	2	Sen. John McCain edged out Mitt Romney to win the delegate-rich Florida primary on Tuesday night, solidifying his transformation to the Republican front-runner and dealing a devastating blow to the presidential hopes of Rudolph W. Giuliani.	n
Hillary Rodham Clinton	91	113	Florida	31	38	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	12	While most of the attention in Florida was on the Republicans, Democratic voters gave Sen. Hillary Rodham Clinton a victory in a virtually uncontested race.	n
Strahan	0	7	New York	9	17	NYT__ENG__20080130.0006.LDC2009T13	/people/person/nationality	35	Strahan, New York guy.	n
Jack	76	80	Valdosta	104	112	NYT__ENG__20080130.0160.LDC2009T13	/people/person/place_of_birth	19	"And speaking of pride, ""It's hard to explain that period of football,"" said Jack, 72, from back home in Valdosta."	y
Coleman	27	34	New York	49	57	NYT__ENG__20080130.0160.LDC2009T13	/people/person/nationality	46	Like a lot of Giants fans, Coleman was buoyed by New York's close call at the end of the regular season.	n
Tom Brady	38	47	Valdosta	8	16	NYT__ENG__20080130.0160.LDC2009T13	/people/person/nationality	51	Down in Valdosta, Jack is counting on Tom Brady being sound of ankle and on Bill Belichick to make the most of a second look at New York and an extra week to prepare.	n
Rudy Giuliani	50	63	WASHINGTON	0	10	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	2	WASHINGTON - Democrat John Edwards and Republican Rudy Giuliani abandoned their presidential quests Wednesday, narrowing the leading candidates to two in each party but doing little to fundamentally change the dynamic in the hard-fought and potentially lengthy presidential races.	n
Barack Obama	232	244	New Orleans	61	72	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	3	"In a surprise announcement in a hurricane-devastated area of New Orleans, Edwards told supporters that ""it is time for me to step aside so that history can blaze its path,"" with either New York Sen. Hillary Clinton or Illinois Sen. Barack Obama as the Democratic Party's 2008 presidential nominee."	n
John McCain	218	229	Florida	263	270	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	4	Similarly, Giuliani announced at the Ronald Reagan Presidential Library prior to a nationally televised Republican debate that he would end his bid for the 2008 Republican presidential nomination and back Arizona Sen. John McCain, the victor in Tuesday's pivotal Florida GOP presidential primary.	n
Mitt Romney	66	77	Arkansas	147	155	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	12	Giuliani's withdrawal leaves McCain and former Massachusetts Gov. Mitt Romney as the leading candidates for the 2008 GOP nomination, though former Arkansas Gov. Mike Huckabee and Texas Rep. Ron Paul continue to campaign to be the party's presidential standard bearer.	n
GOP	117	120	Mike Huckabee	161	174	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	12	Giuliani's withdrawal leaves McCain and former Massachusetts Gov. Mitt Romney as the leading candidates for the 2008 GOP nomination, though former Arkansas Gov. Mike Huckabee and Texas Rep. Ron Paul continue to campaign to be the party's presidential standard bearer.	n
Ron Paul	190	198	Arkansas	147	155	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	12	Giuliani's withdrawal leaves McCain and former Massachusetts Gov. Mitt Romney as the leading candidates for the 2008 GOP nomination, though former Arkansas Gov. Mike Huckabee and Texas Rep. Ron Paul continue to campaign to be the party's presidential standard bearer.	n
Edwards	32	39	America	293	300	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	34	"Obama was the first to react to Edwards' withdrawal, saying, ""At a time when our politics is too focused on who's up and who's down, he made a nation focus again on who matters -- the New Orleans child without a home, the West Virginia miner without a job, the families who live in that other America that is not seen or heard or talked about by our leaders in Washington."""	n
GOP	100	103	Romney	131	137	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	41	There's little chance that Giuliani supporters, skewed heavily toward the more moderate wing of the GOP, would move to Huckabee or Romney.	n
Giuliani	122	130	New York	77	85	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	46	McCain also could benefit in winter-take-all northeastern states - including New York, New Jersey and Delaware - in which Giuliani was polling well.	n
McCain	17	23	McCain	116	122	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	48	If half goes to McCain, a quarter stay home and a quarter go elsewhere, that's still a lot of potential votes for McCain, he said.	n
Kenneth Sherrill	0	16	New York	43	51	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	55	"Kenneth Sherrill, a political scientist at New York's Hunter College, said Giuliani's campaign failed, in part, because ""his key issue, terrorism, failed to resonate with the voters because they were more concerned with the economy."""	n
New York Giants	15	30	Phoenix	0	7	NYT__ENG__20080130.0192.LDC2009T13	/people/person/nationality	1	Phoenix -- The New York Giants caught the media off guard Tuesday.	n
Coughlin	94	102	Arizona	59	66	NYT__ENG__20080130.0192.LDC2009T13	/people/person/nationality	24	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Syracuse	113	121	Larry Csonka	175	187	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	24	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Manning	47	54	New York	96	104	NYT__ENG__20080130.0192.LDC2009T13	/people/person/nationality	26	After a 6-10 season in his first year in 2004, Manning's rookie season, Coughlin has engineered New York to playoff berths the past three seasons.	n
Jack	71	75	Terry O'Quinn	87	100	NYT__ENG__20080130.0152.LDC2009T13	/people/person/children	34	As shown on the commercials, the survivors split into two camps led by Jack and Locke (Terry O'Quinn), based on their feelings about the freighter.	n
John	73	77	Giants	107	113	NYT__ENG__20080130.0212.LDC2009T13	/people/person/place_of_birth	8	I don't think he'd be able to comprehend it, said Tim Mara's grandson, John, the current co-owner of the Giants.	n
Las Vegas Sports Consultants	159	187	Kenny White	119	130	NYT__ENG__20080130.0212.LDC2009T13	/organization/organization/founders	20	In Las Vegas, the NFL accounted for 55 percent of the more than $1.1 billion wagered on football in 2006, according to Kenny White, chief operating officer of Las Vegas Sports Consultants, which sets the line for 90 percent of Nevada's sports books.	n
Merle Hapes	188	199	Chicago	238	245	NYT__ENG__20080130.0212.LDC2009T13	/people/person/nationality	23	One of the NFL's pivotal moments occurred in 1946, when the league commissioner, Bert Bell, learned that gamblers had attempted to bribe Giants quarterback Frank Filchock and running back Merle Hapes before the championship game with the Chicago Bears.	n
